Timestamp,Requests,CPU_Utilization,Memory_Utilization,BlackFriday_Flag
2025-07-25 09:20:00,197,71.20568604039931,59.85311969110544,0
2025-07-25 09:25:00,227,76.90120852992472,60.34187337630642,0
2025-07-25 09:30:00,197,68.37388020440875,58.00750851377756,0
2025-07-25 09:35:00,204,67.39307251283684,57.38203544583602,0
2025-07-25 09:40:00,201,70.93425894739289,59.29111660890171,0
2025-07-25 09:45:00,189,74.02697088126307,55.50576532657605,0
2025-07-25 09:50:00,218,77.05137845991416,58.08237998300394,0
2025-07-25 09:55:00,214,74.33198015964271,62.17908339849263,0
2025-07-25 10:00:00,216,76.6591509187423,62.81758249393416,0
2025-07-25 10:05:00,196,66.80294962930364,58.04841213331083,0
2025-07-25 10:10:00,225,72.5845547264589,66.16710771769456,0
2025-07-25 10:15:00,192,64.43917309048359,57.36251560848604,0
2025-07-25 10:20:00,217,72.38692755136127,60.21244402413557,0
2025-07-25 10:25:00,237,75.63163180592986,65.51946079763682,0
2025-07-25 10:30:00,200,73.94343277951185,58.66290532711724,0
2025-07-25 10:35:00,206,68.50785344734149,60.02301888784402,0
2025-07-25 10:40:00,215,69.12543039622169,53.2584940032999,0
2025-07-25 10:45:00,208,78.67359583734807,60.08827876622786,0
2025-07-25 10:50:00,196,66.48252053412104,53.13006025582972,0
2025-07-25 10:55:00,216,73.31621687897974,57.35647722335521,0
2025-07-25 11:00:00,203,71.65117767309623,55.45542495143671,0
2025-07-25 11:05:00,222,69.47303707708538,58.61032847727232,0
2025-07-25 11:10:00,206,75.39316725627357,58.145019609245765,0
2025-07-25 11:15:00,236,79.6175791597623,61.94185106142757,0
2025-07-25 11:20:00,209,77.23151792202405,62.0826339079537,0
2025-07-25 11:25:00,214,69.57682307863536,61.463732984681045,0
2025-07-25 11:30:00,228,75.75597557398439,56.76557984304409,0
2025-07-25 11:35:00,204,70.17718066548217,59.80611535564336,0
2025-07-25 11:40:00,222,74.97233156277339,62.63664442268117,0
2025-07-25 11:45:00,235,70.98529418824624,62.27089309627107,0
2025-07-25 11:50:00,200,69.57865065032813,58.89114487049402,0
2025-07-25 11:55:00,222,68.1763423365883,62.2339474574366,0
2025-07-25 12:00:00,223,75.51942686160353,64.06803001662448,0
2025-07-25 12:05:00,229,66.94418047917601,57.79832929793003,0
2025-07-25 12:10:00,205,62.70716366092039,58.87441851939891,0
2025-07-25 12:15:00,203,73.14108571846678,63.99785785019508,0
2025-07-25 12:20:00,225,72.50685527046788,66.35591615648315,0
2025-07-25 12:25:00,222,70.10184668369769,64.30914477145096,0
2025-07-25 12:30:00,222,78.95647055943913,63.268522092850816,0
2025-07-25 12:35:00,222,75.36908137267642,66.72312779249503,0
2025-07-25 12:40:00,210,74.7588660834365,65.99200144189346,0
2025-07-25 12:45:00,220,72.9254576400928,61.11662872461006,0
2025-07-25 12:50:00,221,84.37073826174706,58.62927911712434,0
2025-07-25 12:55:00,208,68.46558235006296,59.21656184292768,0
2025-07-25 13:00:00,238,84.55399508522122,72.96791175283343,0
2025-07-25 13:05:00,221,73.5265515472979,56.89484863056853,0
2025-07-25 13:10:00,201,62.61869010419502,57.71750895441866,0
2025-07-25 13:15:00,222,75.89715935867807,57.470525292896085,0
2025-07-25 13:20:00,202,70.7591282937105,59.64706143293571,0
2025-07-25 13:25:00,222,69.77678922114472,58.1094231740981,0
2025-07-25 13:30:00,226,71.095164935289,61.828678955405245,0
2025-07-25 13:35:00,201,69.27146064783936,53.35166973095063,0
2025-07-25 13:40:00,222,75.28107555700322,63.51581706580557,0
2025-07-25 13:45:00,214,62.33828882931391,64.42391320258474,0
2025-07-25 13:50:00,218,77.29696296240155,60.07606576234035,0
2025-07-25 13:55:00,230,73.71753020451169,62.246712942284674,0
2025-07-25 14:00:00,203,64.47774431941737,58.9487242661752,0
2025-07-25 14:05:00,196,71.98246388670879,59.11629439707565,0
2025-07-25 14:10:00,193,67.51182179599827,58.12528781019459,0
2025-07-25 14:15:00,193,72.40325542547626,60.50721939457239,0
2025-07-25 14:20:00,200,70.9696055134236,62.81791547026443,0
2025-07-25 14:25:00,204,70.0363644956084,57.126380427469215,0
2025-07-25 14:30:00,202,68.9733174167178,58.39068935620716,0
2025-07-25 14:35:00,207,72.67207344772304,62.65461602250069,0
2025-07-25 14:40:00,196,66.63317770793789,54.34624889755483,0
2025-07-25 14:45:00,212,68.36751537324682,54.60300291531755,0
2025-07-25 14:50:00,190,69.3610438606931,58.54517006055427,0
2025-07-25 14:55:00,224,73.8953023993335,63.4744503778176,0
2025-07-25 15:00:00,198,68.74238157647969,56.6193417911594,0
2025-07-25 15:05:00,178,68.70791062288936,54.727896625786414,0
2025-07-25 15:10:00,174,62.98032194172024,53.68442032895723,0
2025-07-25 15:15:00,191,67.23947081061068,55.406134341117706,0
2025-07-25 15:20:00,181,62.55278761403989,58.87215236718305,0
2025-07-25 15:25:00,191,68.77823742837982,54.3977469167084,0
2025-07-25 15:30:00,186,67.44141041778637,56.59003074319051,0
2025-07-25 15:35:00,178,67.8196444617469,53.674833643592535,0
2025-07-25 15:40:00,167,59.46663083599493,50.697667354490406,0
2025-07-25 15:45:00,157,57.79208057489984,56.4959973169279,0
2025-07-25 15:50:00,168,65.21034150675506,53.64513810266475,0
2025-07-25 15:55:00,182,66.08275650999691,57.42381360301433,0
2025-07-25 16:00:00,172,59.34033497973296,51.18406735214446,0
2025-07-25 16:05:00,153,63.91921881136489,51.152183024417965,0
2025-07-25 16:10:00,168,55.22186486181686,57.458627534131125,0
2025-07-25 16:15:00,168,65.28472808035717,63.02413567697347,0
2025-07-25 16:20:00,151,53.30336998273161,47.27001623958783,0
2025-07-25 16:25:00,162,68.20941552253052,53.85100104499813,0
2025-07-25 16:30:00,158,53.79430762110693,55.312863537373815,0
2025-07-25 16:35:00,142,60.9651978634596,50.255078770810485,0
2025-07-25 16:40:00,158,59.5424643444392,56.56802147979192,0
2025-07-25 16:45:00,158,58.485729106926726,51.46460528962726,0
2025-07-25 16:50:00,163,61.6163694969478,55.0296063648736,0
2025-07-25 16:55:00,160,62.865877082685216,52.70920740980708,0
2025-07-25 17:00:00,129,49.83936985152527,54.18027790023636,0
2025-07-25 17:05:00,132,50.8900806251256,48.87266914132949,0
2025-07-25 17:10:00,147,60.11978407252066,51.68330476317814,0
2025-07-25 17:15:00,145,50.219010180164645,55.31800274599858,0
2025-07-25 17:20:00,143,54.2430694277521,49.14133082300528,0
2025-07-25 17:25:00,181,77.08067344814438,56.97966415111252,0
2025-07-25 17:30:00,139,51.90667531871398,46.32079361097899,0
2025-07-25 17:35:00,144,61.38417570385902,49.07781664419642,0
2025-07-25 17:40:00,140,53.49218792121529,52.96602528007452,0
2025-07-25 17:45:00,134,56.59472232569903,48.15074842403337,0
2025-07-25 17:50:00,120,54.14473847857176,47.83572614063056,0
2025-07-25 17:55:00,131,58.39943315359435,52.23395350406885,0
2025-07-25 18:00:00,110,48.558726126369706,46.54957326762511,0
2025-07-25 18:05:00,114,58.250409962465454,51.26572880552873,0
2025-07-25 18:10:00,109,46.80166745335305,48.82463220520025,0
2025-07-25 18:15:00,114,51.11416053931499,50.0401105457281,0
2025-07-25 18:20:00,139,56.574380004440016,55.410136219253545,0
2025-07-25 18:25:00,86,39.58747616501691,46.36420481228651,0
2025-07-25 18:30:00,115,49.19666165383109,53.43844223890671,0
2025-07-25 18:35:00,85,44.4417696008348,47.985995360321375,0
2025-07-25 18:40:00,96,44.60535579312574,45.06628269175668,0
2025-07-25 18:45:00,113,59.74653835346517,52.506449220503285,0
2025-07-25 18:50:00,99,43.45353304937566,47.68688592294908,0
2025-07-25 18:55:00,83,48.043362027652535,43.811777685886206,0
2025-07-25 19:00:00,85,47.24341846789337,46.099291203398046,0
2025-07-25 19:05:00,100,46.98245121048864,50.35765306326483,0
2025-07-25 19:10:00,81,39.39546828776376,46.10493773900271,0
2025-07-25 19:15:00,90,41.82676115825978,51.3216052830143,0
2025-07-25 19:20:00,86,41.923997307315325,48.620973403249934,0
2025-07-25 19:25:00,75,34.563173112294145,45.68191914024969,0
2025-07-25 19:30:00,107,44.627115180589726,44.81687405202392,0
2025-07-25 19:35:00,87,38.28321298057276,44.94068557180272,0
2025-07-25 19:40:00,53,42.139521825639406,41.627367953577206,0
2025-07-25 19:45:00,78,44.635737775726135,46.4509244342932,0
2025-07-25 19:50:00,65,42.63831063730256,44.8180432557297,0
2025-07-25 19:55:00,82,45.423998893803294,45.36426000572877,0
2025-07-25 20:00:00,60,38.97561574387433,42.61981988278843,0
2025-07-25 20:05:00,66,45.52680544351247,45.17087111158962,0
2025-07-25 20:10:00,72,38.46952440995133,41.103827704680015,0
2025-07-25 20:15:00,74,41.88972720764605,49.06639214111932,0
2025-07-25 20:20:00,48,38.60077119694623,34.64715528213672,0
2025-07-25 20:25:00,56,32.22326754595657,46.188830886542135,0
2025-07-25 20:30:00,53,49.139748524913415,41.275385018548086,0
2025-07-25 20:35:00,49,36.01915748906645,43.95586368169993,0
2025-07-25 20:40:00,76,42.4874295835406,45.32032409264414,0
2025-07-25 20:45:00,58,42.9910559114351,43.10912711531535,0
2025-07-25 20:50:00,37,36.86810312505186,41.14000804244918,0
2025-07-25 20:55:00,61,38.76218039060052,44.85072740163498,0
2025-07-25 21:00:00,74,41.96666092640148,42.9841310696979,0
2025-07-25 21:05:00,60,32.217106998748484,45.32277982205529,0
2025-07-25 21:10:00,28,28.942898768658765,35.11136733656838,0
2025-07-25 21:15:00,39,35.64998714773144,39.664633525346495,0
2025-07-25 21:20:00,58,39.66723904140672,44.53972851021784,0
2025-07-25 21:25:00,33,37.25895698273936,42.007394911242045,0
2025-07-25 21:30:00,45,34.63590557100558,41.90122643781996,0
2025-07-25 21:35:00,48,30.154106553445363,39.65796047186125,0
2025-07-25 21:40:00,26,35.15848030377876,40.92551892456577,0
2025-07-25 21:45:00,36,38.694878974068914,37.328549422284205,0
2025-07-25 21:50:00,10,30.79297829142492,41.45422722124674,0
2025-07-25 21:55:00,22,29.233020788642683,37.411926655904274,0
2025-07-25 22:00:00,30,35.858205404570725,34.0251199339627,0
2025-07-25 22:05:00,17,42.53350568608049,33.49842074543087,0
2025-07-25 22:10:00,50,36.65593677022054,41.23747319016165,0
2025-07-25 22:15:00,13,22.646279679484287,36.99759933132259,0
2025-07-25 22:20:00,24,27.954371042105063,43.79961254956983,0
2025-07-25 22:25:00,30,34.11020658462365,35.489030669015925,0
2025-07-25 22:30:00,44,28.46039452429398,40.50726574403156,0
2025-07-25 22:35:00,10,27.87761229964828,33.02173577875384,0
2025-07-25 22:40:00,39,35.31886124966264,38.32067979403202,0
2025-07-25 22:45:00,25,36.73503939145,43.10349014413495,0
2025-07-25 22:50:00,12,33.067823668989625,33.133015464044256,0
2025-07-25 22:55:00,29,34.95719554257169,40.30595802251147,0
2025-07-25 23:00:00,25,22.02443337589634,39.27425812320016,0
2025-07-25 23:05:00,15,32.130114420600734,36.807068580057575,0
2025-07-25 23:10:00,23,32.9278188919761,39.34327278652164,0
2025-07-25 23:15:00,17,29.829273443727278,33.59566390985044,0
2025-07-25 23:20:00,22,23.11302672061278,42.714739464425975,0
2025-07-25 23:25:00,29,28.296976113696584,44.26766653106774,0
2025-07-25 23:30:00,39,29.10800636626363,39.927839972041525,0
2025-07-25 23:35:00,10,19.139966241971635,43.469318391840666,0
2025-07-25 23:40:00,45,35.10326414541496,39.32014788775431,0
2025-07-25 23:45:00,10,24.00871151422888,37.40129598156884,0
2025-07-25 23:50:00,18,39.521448795380834,41.48851799549001,0
2025-07-25 23:55:00,27,30.283305071609643,36.87301907171016,0
2025-07-26 00:00:00,26,35.976831154284326,34.01998111290013,0
2025-07-26 00:05:00,15,22.145697883779032,32.031445520899034,0
2025-07-26 00:10:00,20,27.41427890901631,43.65591819336386,0
2025-07-26 00:15:00,17,29.20023827870127,35.49255156148222,0
2025-07-26 00:20:00,16,24.96773538551544,36.40661762607875,0
2025-07-26 00:25:00,33,30.76452143989184,35.7271573172791,0
2025-07-26 00:30:00,28,30.347162265216166,41.23718105081865,0
2025-07-26 00:35:00,16,27.58954051189795,34.57814176069581,0
2025-07-26 00:40:00,35,40.2397818120763,37.79128774607145,0
2025-07-26 00:45:00,28,32.87030828263856,39.36623569874622,0
2025-07-26 00:50:00,35,34.72370926536576,36.06549877113631,0
2025-07-26 00:55:00,33,34.605884873783104,38.52639816040432,0
2025-07-26 01:00:00,16,31.184035275400756,41.24309954999288,0
2025-07-26 01:05:00,20,29.260312802416543,38.78941450414114,0
2025-07-26 01:10:00,37,31.920830777679885,39.86643574833705,0
2025-07-26 01:15:00,36,33.68130946259129,40.01589152358333,0
2025-07-26 01:20:00,29,36.157812281705056,37.3947382499164,0
2025-07-26 01:25:00,32,36.59489795282592,44.85569979512681,0
2025-07-26 01:30:00,47,34.39728924959224,38.21382850967737,0
2025-07-26 01:35:00,25,33.71224589042384,38.70961727411982,0
2025-07-26 01:40:00,40,33.09641142210298,40.185849466807504,0
2025-07-26 01:45:00,32,32.27081323453848,41.91828626874349,0
2025-07-26 01:50:00,33,30.44985401785434,42.31531138587427,0
2025-07-26 01:55:00,50,35.3530034142213,40.94735302463673,0
2025-07-26 02:00:00,48,40.993976723780825,41.66944844965666,0
2025-07-26 02:05:00,49,36.24807970037308,41.9192743222961,0
2025-07-26 02:10:00,56,38.0097905060307,34.98466256337259,0
2025-07-26 02:15:00,42,28.59039783362426,35.34899607474273,0
2025-07-26 02:20:00,51,35.198833493176295,39.42252299531075,0
2025-07-26 02:25:00,41,33.17258765964706,38.29948430248356,0
2025-07-26 02:30:00,50,32.82738571942762,37.48067618567191,0
2025-07-26 02:35:00,46,35.372006561033665,42.85893584914965,0
2025-07-26 02:40:00,51,34.51841577576001,41.134616137600034,0
2025-07-26 02:45:00,58,38.229650838909656,41.39755313125876,0
2025-07-26 02:50:00,43,35.03279281424323,36.43886914464193,0
2025-07-26 02:55:00,80,38.78507673640722,44.47078040782807,0
2025-07-26 03:00:00,44,33.219505418888374,32.47320712227024,0
2025-07-26 03:05:00,43,34.96875888199231,39.779819295372825,0
2025-07-26 03:10:00,74,46.06217817799088,44.09408579916725,0
2025-07-26 03:15:00,71,41.79541708121337,44.326766983890174,0
2025-07-26 03:20:00,71,38.09740907227853,38.89595823244302,0
2025-07-26 03:25:00,73,42.77898733517641,44.50152382727497,0
2025-07-26 03:30:00,67,46.75619992305055,40.01716311718647,0
2025-07-26 03:35:00,59,41.69794024603484,39.67047106076596,0
2025-07-26 03:40:00,72,43.238746315692445,45.90759789962252,0
2025-07-26 03:45:00,65,42.41872688814138,48.96035908983128,0
2025-07-26 03:50:00,87,50.10045217076275,45.70351409734344,0
2025-07-26 03:55:00,76,46.1493122574438,41.73788003210103,0
2025-07-26 04:00:00,70,42.7977289249384,44.03729537914878,0
2025-07-26 04:05:00,78,46.61709440273593,47.27664684942957,0
2025-07-26 04:10:00,89,40.44129473938504,47.645483129131634,0
2025-07-26 04:15:00,80,36.67280230869565,52.873991336331294,0
2025-07-26 04:20:00,79,43.125490736240245,42.39785791107869,0
2025-07-26 04:25:00,94,46.08856582351475,47.10969970425568,0
2025-07-26 04:30:00,96,44.14918069483723,51.278474356012936,0
2025-07-26 04:35:00,90,48.1553983277534,50.28683461020608,0
2025-07-26 04:40:00,93,38.01189490122326,40.31159308244224,0
2025-07-26 04:45:00,103,45.70110433822296,47.44821442849143,0
2025-07-26 04:50:00,86,41.9893784314785,49.778580812630985,0
2025-07-26 04:55:00,88,38.01941444026396,54.34354074246748,0
2025-07-26 05:00:00,99,52.89410944387701,49.06512515023416,0
2025-07-26 05:05:00,108,43.34624136897524,46.8689809063443,0
2025-07-26 05:10:00,116,48.35151351131398,45.99323076480314,0
2025-07-26 05:15:00,133,57.951074296959305,57.64849658117733,0
2025-07-26 05:20:00,128,55.81510388399492,52.58490976500455,0
2025-07-26 05:25:00,118,46.65634182435267,46.68618500677556,0
2025-07-26 05:30:00,122,54.73744138501214,49.12188610898207,0
2025-07-26 05:35:00,113,51.11812845823436,49.54455439245055,0
2025-07-26 05:40:00,127,62.43822727791021,51.96201179591763,0
2025-07-26 05:45:00,127,54.55900368800143,47.542912403941656,0
2025-07-26 05:50:00,136,54.54343921467542,49.580195926868726,0
2025-07-26 05:55:00,125,49.19818588916978,45.10893834068883,0
2025-07-26 06:00:00,144,53.754101329774414,55.42714584932163,0
2025-07-26 06:05:00,158,56.65527093982856,53.04333404788971,0
2025-07-26 06:10:00,141,61.66083896406459,53.40429787941364,0
2025-07-26 06:15:00,150,58.14709777592971,57.30780358892744,0
2025-07-26 06:20:00,156,61.648008925532,54.41616702510351,0
2025-07-26 06:25:00,145,63.11210028789964,52.14569396559431,0
2025-07-26 06:30:00,155,49.82006024631694,54.26571905709551,0
2025-07-26 06:35:00,155,64.35746066747032,53.86701659809731,0
2025-07-26 06:40:00,159,60.23275144227559,57.83549342734779,0
2025-07-26 06:45:00,151,59.99523280419139,54.071627547687065,0
2025-07-26 06:50:00,163,57.587016205684606,52.94895826454196,0
2025-07-26 06:55:00,171,59.6676709709461,58.70073002416389,0
2025-07-26 07:00:00,185,67.69452452492463,60.9128026867147,0
2025-07-26 07:05:00,181,74.51054023717492,52.787998502729,0
2025-07-26 07:10:00,198,72.66551166654821,63.40867442627992,0
2025-07-26 07:15:00,165,66.5287125918197,55.98501945025029,0
2025-07-26 07:20:00,187,65.54803102603631,58.3858295452118,0
2025-07-26 07:25:00,181,62.61288836538439,59.84553131136785,0
2025-07-26 07:30:00,208,67.69975077621545,58.293418417458845,0
2025-07-26 07:35:00,174,61.462488881301695,58.81644833171192,0
2025-07-26 07:40:00,176,55.624246626000335,55.05260615006776,0
2025-07-26 07:45:00,181,62.067829907002114,52.37560647645181,0
2025-07-26 07:50:00,165,59.19374257842908,51.88045218231654,0
2025-07-26 07:55:00,187,65.43958989884393,59.14162327857693,0
2025-07-26 08:00:00,186,66.5328902124874,54.5304439473787,0
2025-07-26 08:05:00,199,70.33180650226082,63.76586638470989,0
2025-07-26 08:10:00,203,69.7962143774545,63.034713560624205,0
2025-07-26 08:15:00,224,72.04324556555484,65.92887272224027,0
2025-07-26 08:20:00,215,64.52716819943055,61.218300887664576,0
2025-07-26 08:25:00,199,66.49587401904272,59.66291673514845,0
2025-07-26 08:30:00,197,64.50004687081295,55.08605503084588,0
2025-07-26 08:35:00,215,74.35879745214828,63.89345805358185,0
2025-07-26 08:40:00,196,71.77426044530972,59.668833560675765,0
2025-07-26 08:45:00,235,80.63078453212698,64.99818974708799,0
2025-07-26 08:50:00,229,78.59396511589168,67.6464740732934,0
2025-07-26 08:55:00,211,71.08255364792504,58.60937827892201,0
2025-07-26 09:00:00,198,66.63930414531615,58.47273520885153,0
2025-07-26 09:05:00,237,74.22162029324025,64.45821165984933,0
2025-07-26 09:10:00,221,67.68073576342222,58.76318365443982,0
2025-07-26 09:15:00,239,81.61679699485948,63.15504836862116,0
2025-07-26 09:20:00,206,69.83279123997312,61.31428691777892,0
2025-07-26 09:25:00,220,68.52336618716845,60.48304201950984,0
2025-07-26 09:30:00,229,72.13971737378333,66.44279525280056,0
2025-07-26 09:35:00,231,72.41918342977601,58.2238139084615,0
2025-07-26 09:40:00,226,75.0684718158668,65.584517652958,0
2025-07-26 09:45:00,241,82.31037641693453,65.91474097680353,0
2025-07-26 09:50:00,222,72.48732744711363,59.95494277123712,0
2025-07-26 09:55:00,234,67.60325442843472,60.37953165216601,0
2025-07-26 10:00:00,239,76.83130184283003,57.44352843016303,0
2025-07-26 10:05:00,244,78.27452984092625,62.0140961125667,0
2025-07-26 10:10:00,248,78.7803564338216,67.96700488731643,0
2025-07-26 10:15:00,227,72.57198057242223,62.14910204206854,0
2025-07-26 10:20:00,223,75.10928192418856,65.34686569642199,0
2025-07-26 10:25:00,258,82.15501169213007,64.17153982350857,0
2025-07-26 10:30:00,248,79.5121399076551,66.90938820622605,0
2025-07-26 10:35:00,236,78.61436008211737,61.19139217720792,0
2025-07-26 10:40:00,264,81.50993322867151,63.86469199296845,0
2025-07-26 10:45:00,248,77.6763706319567,64.47282560890214,0
2025-07-26 10:50:00,261,88.12287657820025,64.42458233141744,0
2025-07-26 10:55:00,249,82.06493174574842,60.27744815664474,0
2025-07-26 11:00:00,273,88.54608217057306,67.31030931246823,0
2025-07-26 11:05:00,270,89.47347253166184,67.81151762583508,0
